PromEnh,PromOnly
CHST4,ZMYM3
SPSB3,ASB17
RRP4,PP
MMD2,UBL4A
CD3EAP,C11orf30
SPHK2,ZMPSTE24
C1orf61,HADH2
KRT13,HEXDC
ALKBH3,CAPN15
PAQR4,SYCP2
SUSD2,CEP89
CBS,TRIM56
CD70,GLCE
CHID1,COX6B2
DCAF12,LRIG3
FABP5,RWDD3
WDR4,PLCXD2
CDH5,BTRC
REEP3,HNRNPR
EML4,CSPG5
GFI1B,EPM2AIP1
CD44,E2F5
IQGAP2,EREG
STAT6,RAB38
PIGO,HMGN5
HSPD1,FLRT2
ATG101,COL18A1
BDP1,DTX4
COL28A1,TMEM19
MDH2,SAS
BRI3,RPL15
KLHDC3,PLXDC1
NKRF,RNF113B
PTGS1,SAMD1
GRHPR,SERPINB5
HSD17B7,PIGA
GPATCH4,TGFB1I1
RAB34,SLC7A2
CD53,CCDC71L
MICAL1,ID3
FOXK1,RAP2B
ZNF121,HDAC8
PPWD1,SNAP25
TRNAU1AP,CAMLG
TFDP1,LRRC4B
TMEM189-UBE2V1,PRPF39
ACSL6,GRIN3B
SMAD1,ARSE
KPNA6,SPIB
MFSD10,HHEX
HSD17B6,LRAT
TMEM55A,ARHGEF3
TTLL1,NLRC4
TVP23A,AIFM2
SLC22A18AS,PKP2
TRO,RIMKLB
MSL1,REPS2
FTSJ3,TSHZ2
STIL,C9orf69
TRIM61,VARS2
PAX6,CFLAR
RASSF4,DECR2
HDAC11,RAB40A
ST7L,SEMA3E
AMER1,MAOB
PSA1,THEM5
SHMT2,FBXW9
C3orf22,ARRDC5
QTRTD1,HNRNPA1L2
SNAP91,USP31
GPR135,KDM4C
PKP1,RTTN
IGFL1,WDR92
MRPL38,PAPSS2
NABP2,U2AF1
FRSB,PRMT1
HECW1,PDK2
CASS4,TMEM8C
GBA,PDLIM2
ZNF257,DDX5
CSNK1G1,DNALI1
GAD1,SLC7A11
HTR2B,DYDC2
SLC29A4,HS3ST3B1
TPO,SPTSSB
CGREF1,ARHGAP18
FGF22,CLSTN2
ZNF862,UBE2W
ILKAP,DYNLL1
MKRN1,MYLK
CD74,LCN9
SGSM2,ADD2
CENPO,ERICH4
TRIM32,RNPEPL1
S1PR5,PNPLA7
DNAJB14,S100A3
AURKB,CSNK1G3
AKAP12,PPP1R3D
RNASE8,TBC1D12
TMEM177,COLGALT2
EXD2,TP63
FBXL19,PRR5L
CACNA1A,PCMTD2
TNFRSF19,TMEM151B
NTHL1,ZNF329
AK4,RRM1
XPO5,LACRT
ZNF578,TBCB
MAGOH,ZNF701
TMLHE,MARCH9
ABL1,PTDSS1
ATAD1,EIF5A
FMO5,MRAP
INTS3,ZNF596
RNF14,CBWD1
ANKRD28,SRP68
EBF2,PYHIN1
ATMIN,SLAMF1
GABBR2,FBXO30
GCSAML,NKX3-2
CDH11,NUDCD2
REN,TRIML2
ARL15,ADO
POLN,IL2
ZNF626,CORT
MAML3,MTFR1
ATF6,AKTIP
FOS,ACTRT3
ACOT9,DMGDH
CREB1,SCNN1G
LTBP3,BRSK2
NPY2R,VLDLR
KRTAP5-3,GPR158
TRIM41,PAPPA
PARD3,HIF3A
TMEM185B,C18orf54
SF3B1,THOC6
SNRNP27,EGFL7
ZBTB42,TMED7-TICAM2
WT1,MMP19
SMIM3,KLF14
MTMR9,C12orf54
SERPINB6,TSHZ3
PRPSAP2,AOC3
ITIH4,RECK
CSTF1,ZNF462
STX16,C18orf42
SOX5,CLASP2
TRIP13,TREH
PKM,KATNB1
SLC15A3,CAPS
RPS15A,VPS18
GPR155,RGS1
PSMD4,FUCA2
KIF15,RAB5B
ARID5A,PHACTR3
OCA2,FAM50A
SPG11,ZNF613
VWA9,ZSCAN2
TBX3,EPHB6
NFX1,GRIK5
HTRA4,WDSUB1
ZBTB7B,MFAP3
SCG3,SF3A1
HES2,SMAD2
DCTD,DHX32
SLC5A11,RALGPS1
SPDL1,C1GALT1
PGF,ATOH7
SH3GLB1,MRPL30
OSGIN1,SH2D2A
GPR137B,ECSIT
GNAO1,ZNF480
PRR3,RNF166
RPP40,RNF19A
ARPC5,ATXN2L
KDF1,RSPO3
SHISA9,XKRX
ZC2HC1C,PKHD1L1
TMC7,SAMD15
NEDD1,TMED8
GRK5,SPINK7
CIRBP,PRKAR1B
PDK2,ZNF629
CDCA2,MYCBP2
OR1A1,PIM3
MAFB,NR3C1
SSRP1,ARL8A
ATG2B,XRCC3
SLAIN2,COPG1
POP1,CHAT
MCIDAS,ARHGAP5
ZNF646,FGR
MBD2,DDX19B
MEX3B,ZDHHC24
ATG14,UTP18
SLC7A5,C12orf29
XBP1,TAF3
PDK1,MLC1
STRADA,EMILIN2
FAM193B,TSPYL4
RPS11,ICA1L
COX8A,FAM60A
TRIM31,NAA16
NSFL1C,PFKM
NAPA,TMUB1
C1orf226,DZIP3
KRTAP19-3,BNIP3
SPTAN1,GPAM
EVX1,ARHGEF38
PNMAL2,CCND3
PALD1,TYW5
SDCCAG3,PRKD2
USP32,ALP
IKBKG,NPTX1
RALGAPA1,TMEM241
MCM5,JAKMIP3
ABHD13,DRG2
CHRNA9,ERC1
KIAA0196,LGALS1
GTF2F1,HDAC10
WDR78,VAV1
MEPE,PCDHB10
PLXNB1,ADAD1
TNIP2,DMBT1
TMEM56-RWDD3,VAPB
TMEM229B,DNMBP
SLC22A11,IGSF21
GNG7,ZNF425
EXOC1,KRTAP10-10
C1orf233,ZC3H12D
CEP295NL,ZNF69
CTNNB1,MTMR4
ELP3,SYN2
MPDZ,SLC39A5
UBAP1,PROB1
KDM2A,MSL2
SASH1,PTGER3
TIMM22,NDUFB4
LIMS2,LYPD1
PIGG,PDPN
PPP2CB,LRP11
GDF10,FFAR1
HIST1H4H,VWA2
TIGAR,KLC2
ZNF117,UPF3B
NT5C1A,MEX3A
POLK,KBTBD13
HNRNPLL,PANX3
SARM1,ZNF180
B3GNT9,ATP8B2
SYTL2,LDHAL6B
SYT14,RNASE6
FAM180B,AP2A1
SEMA3B,MGA
EFR3A,COBLL1
C20orf144,FLJ12525
TMEM181,ABCA3
CD300LD,GZF1
MS4A6A,EML6
AP1G2,CFAP70
MUC5AC,NRG4
TP53TG5,PRSS23
PI4KB,GABRD
TMEM11,METTL12
SDK1,SMAD9
SPECC1L,WFIKKN2
SYNGR3,FAM228A
SMIM15,PRKACB
SNRPC,TMEM183A
ITPRIPL2,NFIL3
SIGLEC11,IDH1
FOLH1,C3orf33
CXCR5,OR2J2
SCNN1G,KRT14
DAGLB,HRH1
RASD2,ANKDD1A
CUL4B,SLC44A4
RSPH6A,ZNF185
RGS9BP,GLYATL1
USF1,NR2E3
ATP6V1B1,C9orf72
APOL3,PTMA
FIBIN,IFI27
DCTN1,ZFP36L1
WWC1,VEGFC
PRX,CKAP1
SNN,RAB37
ZBED3,DISP2
WDR12,C12orf66
HSPBP1,TMEM81
HSPA8,FAM83E
FNBP1L,PLPPR2
NUDT22,DZIP1
KIR2DL1,FAM19A5
GPR137C,TAS2R20
RBBP4,CNOT3
HSPA4,WARS
GOLGA8K,AMZ2
LRRC59,ANLN
ERC1,COMTD1
NPM2,ADAMTS16
GTF2H3,CCM2L
HES5,CXorf38
SMTN,FUNDC2
CTNNBL1,G3BP2
CYBRD1,FAM118A
CD93,C17orf67
HMGXB4,TM4SF5
SLC5A3,SLIT1
APOL6,XIRP2
CDHR3,CD33
KIF19,MAP1LC3A
RSBN1,PPP4R3A
PER1,PPP2R4
JMJD7-PLA2G4B,CLEC18C
ZDHHC2,BTLA
ANKRD13B,ASAH1
FGGY,BRIX1
FAM213B,USP51
ARMC7,A2M
FOSB,RETN
RHO,TEAD4
RAB42,YWHAG
SH3BP1,RTEL1
TMEM261,IBA57
SLC26A11,PHYHD1
NEK2,CNKSR1
ZNF93,SLC6A8
TFEB,FEZ1
PRKAB2,PCDHA13
CIC,FAR1
MON1A,TRAK1
PLAGL2,DLK2
STYK1,CHRFAM7A
WHAMM,RHOXF2B
PLA2G2A,CDC42EP5
RMDN2,CALM2
LAGE3,TENM1
PDGFD,ZSCAN20
NOX4,C11orf85
NDUFA7,CCT6B
ROBO4,PDZK1
GJC1,GNRHR
MAMSTR,YWHAQ
PTCD1,BCAT1
ZNF394,MAT2B
PRDM15,WDR35
CEACAM4,LACTB
PCNX,TSPAN14
GFOD1,ECHDC1
DPH2,GSG1L
BCL2L10,TMEM133
SNX31,ATRIP
SPATA18,MCMDC2
CACNG8,LIMK1
RPS6KA1,SLC26A6
PLXNC1,SEMG1
FKBP2,CYP51A1
SEC61A2,WDR48
DLGAP5,SLCO6A1
KTI12,OCIA
ZNF331,SPINT2
CALML3,HOXA5
TM4SF19,LAPTM4A
RAC2,CBX5
SCARF2,ALAS2
ARPC2,SLC35B3
ATP1A4,GLDC
SHE,STMND1
ANAPC16,ZNF112
KIAA1462,SMARCAD1
LRRC56,BHLHE41
ZYX,GPC3
RHOV,SAMD14
NPSR1,ABRACL
PCDHA2,TNFSF10
LITAF,BCL2L14
ATG10,CHCHD1
POMT2,EXOG
GRB10,SPINT1
TMEM107,DDAH1
SPRED1,LENG8
DNAAF1,ADAMTSL5
TNPO1,STK33
FGF13,ARAP1
SNRPA1,ZNF773
DOT1L,KRTAP4-5
CYP4F11,FAM198B
TSR1,DCTN2
QPCTL,CERS1
B3GLCT,COMMD1
OVCOV1,ADPRHL1
CLDN4,CRYGB
CHST12,ATP6V0D2
DCP2,MGAM2
GNPI,STK16
TSPAN4,C3orf20
ZNF567,UBE2F
SGK1,SLC6A9
RIT2,RPL11
DRAM1,IL17RE
SERPING1,ZNF598
NADSYN1,FLI1
TM4SF4,ZNF41
TBC1D21,RNF7
RBM4B,UNK
ZBED6,SMC1A
NIPSNAP1,ZCCHC18
TAF11,SOCS2
LUC7A,GCC2
FAM101A,TATDN2
HAL,TMEM94
VAPB,GSTA1
OTOP1,MIEN1
AJAP1,ASPSCR1
TBC1D24,RNF133
LMAN2L,PMP22
KLC4,SCYL2
ZNF398,SNX9
ELK3,SLC25A12
ASPSCR1,MITF
DEPP,ST3GAL3
ANKS1B,MICALL1
ZCCHC4,CISD1
NGRN,FGF22
S100A11,C1orf50
SHC3,IFNB1
ATG9B,UBE2Q2L
SOX6,VPS26B
KCTD6,GFRA3
MORN2,GUCY1A3
CBX7,GGT1
HCFC2,ACOXL
TSSC4,PCDHA2
GSX2,SYNE3
C18orf8,P4HA2
NOS1AP,SIAH2
EIF4G2,GPR88
SPOPL,EDC3
TPT1,CCDC50
TIGD5,SELP
SPPL3,BORCS6
VWC2,C2CD2
EMC1,GRIN3A
GATA1,NDUFC1
NLRP10,NTNG1
SLC23A2,SLC34A1
TOP1MT,C1QB
ATL3,RALGAPA2
RNF32,ACCS
PARD6G,COPE
LRFN4,TESPA1
FAM72C,IQCF5
KCTD12,HIVEP1
CCDC125,HEPACAM2
TBCCD1,POLR3A
OR13C4,FAM105A
PAWR,H2AFY2
CRAT,NUFIP2
TMC1,SRSF12
PERM1,GOLGA3
RFWD2,ITCH
PLEKHH2,DDA1
SIGLEC7,N4BP1
TMEM165,TRIM4
LASP1,EML2
SLC22A6,GYG2
SHD,ERGIC1
TBC1D22B,USP40
CAPN3,UBE2R2
RGS22,SPPL2C
SLC18A1,ZNF382
HENMT1,ZNF222
UBTF,NDNF
BOK,EDN3
LDHD,SFMBT2
MEGF9,ENC1
E2IG3,NDST3
MTMR14,FGG
POM121C,PRSS12
ARPC5L,CCNA1
C1orf111,RAPGEF1
SPARC,UBL5
DCAF12L2,PLIN4
PRAP1,HTRA2
PLEKHO1,TMEM59L
SLC17A9,TMEM265
REG3G,TSC2
SLA2,MYH7B
IKZF4,DNAL4
SLC4A5,HIST1H4C
HIST1H1A,MGARP
ENTHD2,GPD1
LSM14A,PALM3
ASB16,FADS1
THAP8,WIPF1
JWA,RBM42
KLHDC1,SDR9C7
AKR1B10,NOLA2
UGT2B28,FAM135B
LTBP2,CABS1
CPEB2,ALB
PINK1,EFR3B
CSPG5,GNA12
COPG2,SLC16A3
SLC6A19,KNS2
RBM4,ZNF160
PDGFRA,PPP3R2
LRRC49,ST20
SUV420H1,ZNF692
COX15,U2AF1L4
BTBD2,YIPF1
TICRR,ARNTL2
TACR2,HOXD8
TSC1,TSTD2
MKNK1,SLCO1B1
CHL1,ACVR2A
NOX1,TRPM1
ADTRP,SMIM8
CARM1,KIF5A
TTC34,ATM
UBXN1,TTPAL
CHST9,IGF1R
ZDHHC18,CDC25C
MARK3,SEC16A
OXTR,AKR1D1
RETSAT,MAPK1IP1L
SERTAD2,PAXBP1
TLCD2,PRKD3
RBBP5,SPICE1
UBE2E3,ZDHHC23
ARPIN,SRP72
RBFOX2,RNF130
THBS1,RIPK4
PRR29,SHD
TK2,IFT140
ICOSLG,TSGA10
SCNN1B,PHKG1
CT47A7,FOXD1
CELA3B,TRIM65
DLG3,SMIM1
MTUS1,ZBTB25
FOXRED1,MFSD8
PRSS12,ANAPC16
LMNB2,RAB26
RBSN,BEX5
GPAT3,GABRG1
S100A16,RGS3
WNT1,OLFM2
PDE3A,RIBC1
TP53INP1,RRH
RPL8,RAET1E
STAT5A,SCIN
UBALD1,CCNDBP1
EPS8L1,SIGIRR
TSTD1,COG1
POTEF,CLEC2B
IL18R1,FAM134B
SOAT1,SIRT1
CYP1A2,NEK7
NEUROD6,TFDP2
LAPTM4B,AMH
TEKT2,KIAA0430
CTLA4,ARHGEF10
LAPTM4A,AHNAK
RAB3A,SPPL2B
FAP,PXMP2
PEPD,BICC1
LARGE,WIPF3
C1orf106,NR6A1
SMIM22,HSPH1
GALNT18,TSPAN32
RBM11,OR5K3
EPHB2,KCNV1
TXNDC11,SLC25A41
MANEAL,LIN7C
C2,RNF43
QRFP,NOS1
MTHFD2,ZNF169
SPO11,ERCC6
SLC22A31,COLQ
EXOC2,LRRC6
MSTO1,SLC25A42
REXO4,KIAA1644
PAX8,LTK
C10orf90,LUZP2
ATF3,DST
MAGED1,DEFB128
ADCY5,DHX16
BNIP3,CAMK2N1
TXNRD3,TMEM144
TM2D1,PDE8B
HLA-DQB2,SWSAP1
NUDT3,RBP1
SLC22A15,ZCCHC9
SPINT2,ACTA2
NKX2-1,FAM111A
SLC4A9,LIX1
CALHM1,MCF2L
UROD,DPP4
GSG1,CRACR2B
HMCES,DAPK1
SLC16A4,RLN3
AGAP3,XPR1
CNNM4,ROPN1B
SAMD9L,KIAA1524
CNBD2,IMMT
DFFA,CA12
RNF112,MATN4
LCN12,HADHB
SELK,LATS1
PRSS23,ACKR1
CYP21A2,KRT82
NOL10,C21orf62
FRMD1,NDUFS8
C4orf46,C2orf49
PARD3B,EFNA5
HDAC10,TGFBR3L
SDHAF4,KRTAP11-1
GLS2,PLEKHM1
MAGEB16,JRK
GRIP1,PRPF8
ACLY,FAM212A
ZNF142,EGF
LOXL4,RGL2
GATSL3,CTRB1
MRPL53,ETAA1
CEBPG,GLOD4
MROH7,NR4A1
PFKM,LRP2
SMTNL2,KCNA5
MFAP3L,ACPT
ALG12,PLD3
PKIB,PIK3CB
LFNG,TMEM223
LSM6,TCAF1
STAT3,SDCCAG8
HRH3,LILRB4
ARRB2,TCEA3
TTC27,PCNXL4
HPCAL4,UNC93B1
BMP2K,PPY
ZNF563,FAM210A
MGC13204,SNPH
RNPS1,IRF5
NUP58,MNT
ALPL,RHPN2
ARVCF,LRRC8A
ADAMTS13,MED28
SCN2B,TGS1
TCP10,MREG
CFAP77,HIST1H2BC
IFI27L1,PRRC1
SHH,FAM71E1
S100A8,PPCDC
C22orf46,S1PR4
TSACC,IRGC
TPM2,NAT1
UBE2Z,TAS2R50
SLC35F3,POU5F1B
SLC34A3,PAPSS1
PKNOX2,MTRNR2L12
P2RX5,ATXN1L
NDRG2,TONSL
PYY,RBM24
DUSP2,PITPNC1
VIP,STAT3
COL4A3,HLCS
CDON,C19orf43
HAUS8,RHOQ
NAT16,PIGW
YOD1,ORMDL1
ARHGAP19,GIPC2
AMOTL2,KLHL8
STYX,AIP
CCDC86,SETD1A
HDHD2,PLXNB1
ASIC1,ANGPTL5
HERPUD1,FARSB
WDR74,WNT16
TTF2,ZNF34
PTH1R,SYNDIG1
UNC119B,MYCBPAP
CTNND1,SEMA3A
MLKL,OR4D6
NCOA6,EDDM3B
GNG2,RALGAPA1
OVOL2,FAM155B
CIDEC,DHRS4L2
DNAJB11,PPP1R17
ZNF544,HECTD2
OSBPL3,RAB14
CTTNBP2,CLP1
MYPOP,ACE
NES,R3HDM1
TCFL5,ZDHHC15
PMP22,GPR55
GNE,SLC5A11
RNF10,CEBPB
PABPN1L,PPM1A
FHAD1,CIAO1
ZSCAN21,PPP1R3F
IQGAP3,FEN1
YDJC,GTF2A1L
ADD1,RDH13
CLDN10,ZNF827
PTPN11,APOA5
C5AR1,U4C
SLC12A3,IFNA14
CHPF,ABLIM1
ELAC2,SLC5A5
NDST1,MAML2
KRTAP19-1,LRRIQ1
ODF2L,STYK1
ZFYVE19,TPST1
COL14A1,GFRA1
GALK2,WFDC3
NUP133,HTR1A
TEX29,VWA7
LIF,TBX5
CDH19,CEP85L
LIG1,SLC27A5
ATP6V0E2,YAF2
DVL2,GNLY
SLC25A47,MAN2A1
CCNC,KIF17
CTTNBP2NL,VRK2
SEPSECS,MAPT
ZNF579,SRPX
TMEM244,SP4
GJD4,NUP153
CREB3L4,RIC8B
PALM3,ALDH5A1
PTGIR,NUDT13
DBNL,UCN
NLK,LYSMD2
PCBD2,BIN1
ATRX,TUBB
NFRKB,IL23A
CFLAR,LONRF1
EPHX1,TSNAX
NR2F6,GRHL2
GIT1,NPPA
TRPM2,HOXD11
DAPL1,MYO7B
DDX6,MED6
DPM2,STMN2
AIDA,PDHB
HMGN2,SPACA4
NAIF1,KIAA0196
FOLR2,NOL9
RCL1,RASGEF1A
ADNP2,CLEC12B
BIRC7,GAREM
PAF1,CKAP2L
XCL1,GAA
SLC24A4,SHMT2
KCNA5,CDCA7
CT47A2,KLHL23
ATP1B2,ALG6
IGFL4,DHRS13
PIGL,CMYA5
SART1,OVCH1
ABCA12,ZNF581
MYOG,FOXP3
ZMYND19,UGT2B11
EIF4A1,SYNDIG1L
RAET1E,FAM160B2
NLGN1,TMPRSS4
ULK4,LNX1
TPSAB1,SLC39A8
ALS2CL,LAIR1
WASF2,SIGLEC12
EBF1,SULT2B1
CA13,CGB5
BAD,FAM171B
SSTR2,CLEC1A
SNTB1,WDR34
MCAM,ZNF662
TLR5,SLC17A8
CLN6,ARMC8
MYO5B,ESF1
KATNB1,LENG9
KIF2C,P4HTM
KANK2,DYM
CREB3L1,SNRNP25
VRK1,MRPL51
ACBD5,MPG
MUC6,KRTAP12-1
PSMB3,MIER1
EFHD2,CXCL9
WBSCR28,RYR1
HSBP1L1,CLEC4F
CCT6A,NRP1
NOLA2,SPSB4
ADCY3,GCK
TTC13,OR10T2
CLCN5,TPM3
LRRTM2,ZNF350
SRRM3,IRAK4
C15orf52,GFOD2
RPTN,SLC35E3
HMGCR,PXN
KLHL26,TMEM159
SNRNP200,PGK2
ARL4,GPR85
DDIAS,GPAT2
SERPINB3,ARHGEF35
LOR,HLA-C
FAM90A1,CDCA7L
FAM135A,PLEKHG4
EFCAB6,BRCA1
LOXL2,FANCF
LMOD3,SLC39A2
PLEKHD1,NEFH
DDOST,DNTTIP1
SLC39A9,RNMTL1
JAM2,ATP9A
SRM,POPDC2
TNFRSF17,CATSPERB
SYNPO2,BAHCC1
REEP6,MYOG
MLLT1,IGSF6
DDX42,THSD7A
CRHR1,TMEM30A
RORC,GABRR2
HERC6,ACRC
RRM2,RUNDC3B
BIRC5,OTUD3
C15orf38-AP3S2,ACTBL2
SMP1,YME1L1
HOXC4,SPACA1
XPNPEP1,RAB33A
MADD,FAM81A
UGT1A9,C1orf234
ATP1B4,DPPA4
SMOC1,RASA1
FAM178B,DOK6
HIGD1A,DDX24
VAV3,ITPRIPL1
PDLIM4,BUB1
PTPN18,PKD1
TRIM54,CABLES2
SMIM12,TRIM67
CAMSAP2,RANGAP1
CLK1,NUDT3
ADAMTS5,DEGS2
BBS4,RPS6KA5
CCAR2,TAF5
ABAT,PIGC
HIST1H4G,ANKRD10
CDC42EP3,NFKBIL1
LHCGR,TACSTD2
ANKDD1A,CCDC179
TDRD1,TRIM16
ACYP1,TMEM80
ETNK2,TAPBP
KDELR2,ABHD16A
SUPT20H,HN1L
WWP2,CD1C
MOV10L1,GORASP2
ADAT3,BMP3
TADA3,ZBTB16
DUSP12,RPRD1B
THRA,ZNF860
SMIM6,FHL5
MED23,GGCT
TNNI3,SERHL2
FSTL4,ITPK1
RFC4,GLYCTK
BZRAP1,NANP
CRABP1,BANK1
BHLHE23,RFX5
EHBP1L1,PPP5D1
ZNF568,CMIP
SMTNL1,C10orf131
DNAJC25,ZNF154
MTFP1,TRAM2
IFFO2,LGI1
RAP1A,PTTG1
CYP39A1,SUCO
LONP1,NKIRAS1
SAP30BP,RPS19
COMMD3,NSMCE2
RCAN1,CP
TAGLN2,LIMK2
NFYA,MAP3K7CL
ABI3,GPAT3
GNB2,SGSM2
POMT1,PLPPR1
IK,SHROOM3
PDZRN4,UBASH3A
TATDN2,ITGB1BP1
TBC1D10C,KCNA2
NKAIN4,MLH3
FGFR1,PLA2G12B
POGZ,BGN
ABS,CHI3L1
RPS13,WRAP73
CHERP,NKAIN4
DRAXIN,SMTN
CAMK2N1,PXDNL
FJX1,BDH1
HELZ,DEFB4B
AASS,NINJ1
C19orf53,CDK13
HSD11B2,ZYG11A
CLDN9,FLJ10374
SWSAP1,SUV39H2
ZNF289,SPDYE1
MASP2,EXO5
METTL22,ZSCAN30
C11orf96,LRRK1
HSPG2,SLC34A3
C11orf45,DIEXF
NEK7,MYOM1
HEATR6,FOXS1
MAD2L1BP,ST7L
INAFM1,NSMCE1
CTR9,NT5C
TAMM41,SLC43A3
CAMK1G,CD8B
GPR63,ROBO2
TEF,ST6GALNAC1
EGFL6,HTRA3
NKX2-5,FAM83G
EMILIN2,GNB5
ATRNL1,SAP25
HMGB2,B3GALNT1
APOC3,NOTCH4
OSGEP,SCAND1
TREM1,AK4
ENKUR,CYB5R3
CEP192,PMM2
CSGALNACT1,SUN3
B3GNTL1,CYTH2
PON1,ADCY7
MFI2,TTL
OPN4,ENTPD2
PARP1,WASL
TNFRSF10C,MRPL23
PFKL,ITLN2
EMD,DLGAP1
UEVLD,NOTCH3
MRPS10,SNRNP27
NR2F2,TUBGCP6
ZNF91,AFF3
SRSF10,DSC3
FZD5,CAPS2
MAP7,NPAS1
USPL1,PURG
TDRD3,BCKDHA
SHARPIN,P2RY11
ZNF831,SHISA2
IRAK1,CUZD1
L3HYPDH,CAMK1
UFD1L,SMIM17
NT5C3B,AURKAIP1
WBSCR22,HNF4G
FBXO28,SOX5
CDKN2AIPNL,EIF3J
DUSP15,VPS26A
ALAD,UBE4B
GABPB2,CR1L
SLC25A38,CARS
CD164L2,GOLM1
WIF1,STX17
EGR1,CABP2
RRBP1,UBIAD1
EGR2,MEF2C
TAC4,GYPC
LRPAP1,ZNF26
AMMECR1L,DDX25
PAFAH1B3,CXCL11
ZNF774,STK3
RPL15,NEURL4
SPC24,SLCO1C1
RWDD2B,MPHOSPH8
DDC,PBX4
ACY1,MTRNR2L10
ARHGAP24,CHIC1
PLAC1,HES2
TTC39A,SOWAHB
SV2B,CHIC2
TMEM248,DEF8
VPS13C,STX1B
BCL7A,C7orf25
TPPP,ZNF540
ALDH2,POTEJ
TRUB2,PGAP2
ESYT1,PIK3CG
CDC25B,CLEC2A
PARP15,NSUN4
FBXL3,APC
CCDC57,BCL2
NAGLU,CCDC22
TMEM221,PSCD2
DLG4,ZNF200
GPR62,SLC15A4
GNG10,GPT2
USB1,NIF3L1
KIFC2,RAD23A
PNPLA2,NEUROD6
KRTAP26-1,PLOD2
PREX2,FSD1
CEP97,SPDL1
KIAA1456,TPT1
EPS8,BTF3L4
DACT3,GPM6A
TRAF3IP3,SSFA2
GBF1,PLA2G2E
HIST1H3D,VPS37D
SHISA2,PAQR8
TRIM38,FAM78A
ADAM30,TBC1D14
ZDHHC15,ACTN4
RANBP17,ERBB2
RAD50,NUP50
ARFGAP1,MTMR11
IL3RA,RGL3
NTNG1,TRPC4
SDHC,GPR27
TLCD1,WRN
SIKE1,SOSTDC1
TACR1,ITGAE
COG8,SUSD5
ZNF74,MRPS10
UBE2I,GNAL
CDC42EP5,SIX5
ERVFRD-1,TACC1
PXMP4,OR1C1
KCNN1,LSM14B
DAPK2,CPNE9
NAA25,GRIA3
GYLTL1B,WDPCP
SEC23B,INSM1
NUMA1,GPT
BECN1,ZFAND5
MAPK6,FCGR2A
ILF3,MMP26
HAUS5,GPX3
POLR1C,ERICH6
AOC2,SYNJ2
HEPACAM,OSCP1
C17orf97,SYDE1
SLC52A2,ZDHHC12
GTPBP3,PCF11
AGRP,TEX14
TNFSF12-TNFSF13,RANBP10
N4BP1,CD22
BARD1,FGFR1OP
POLR2G,KRT5
SCAF4,NGF
MIER2,TRAF6
EIF2B1,PDCD2L
DOK3,CCNF
ELMOD1,HNRNPF
FAM168B,CTNNBL1
MTMR6,FAM216B
HJURP,FIP1L1
SLC6A3,GPR89A
GUCD1,EIF4E3
MPHOSPH10,CHST12
KARS,KLRF1
HDDC3,CCK
GM2A,ZBTB1
DYNLRB2,TNKS2
HKDC1,EIF2B2
APBB1,MTCL1
NOX3,RCAN3
COLEC11,TRIM55
ADAMTS1,PMS1
SNRPD2,ACAN
C4orf51,CD80
CYP4F12,GLTSCR2
PTGES3,USP49
GPR25,ZBTB17
JUN,ANKRD16
RASGRP2,COASY
DDIT3,FEZ2
UGT3A2,ZNF134
HOOK1,PPP1R12C
AKR1A1,ZNF727
GPN2,HLA-DMB
MYO19,ZC3H11A
TTC28,OSTC
NCOA4,GRM6
GUCY1A2,ZNF335
CMPK2,SRFBP1
NEDD4,MLST8
AAED1,RPP40
PATE2,XKR9
GHRHR,BLCAP
ADGRG1,ANAPC10
TJP3,NRIP1
ID3,GMFB
LRRN1,SUN1
BTN2A2,MLLT10
RMI2,NCOA7
SPATS1,LYZL2
RFTN2,SLC9A3R1
BCCIP,ELAVL3
C6orf201,LYPD6B
PNMA6A,PCLO
ZNF283,VPS54
ALDH3B2,ANKRD33B
CIDEB,CAB39
PHF11,NAA60
CDK19,ZNF850
ASIC5,SMAP2
PANK3,ZNF17
LIFR,RASGRF2
ZNF750,CYP2A7
TMUB1,CD2
LYSMD4,JOSD1
TMEM209,RPL27A
ZNF618,USP46
FAM98C,RNF148
C1orf210,DCDC1
CAPN10,SERPING1
JUP,SFI1
MARCH10,GLB1L
RHOQ,SYNGR1
ANGPTL4,ARHGEF37
SAP30L,NUDCD1
WASF3,CCKAR
NAT10,GLMN
SPTBN2,TRIO
BORCS6,TRIM24
PLXND1,ZDHHC2
SCGB1C1,NIPAL3
DNLZ,SH2D7
FTCD,ARF1
ANKRD27,LRPAP1
CHST1,PQLC3
PNLDC1,FASTKD5
PTPRD,AGPAT1
JAK1,TMEM132A
CEP57,OGFR
PXDC1,ARFIP1
PHF19,CD79A
DTX4,FAM192A
CDK2AP2,MFSD6
CACNB4,CANX
NAKAP95,ARID1B
NSMAF,ZNF280C
UPK3A,CCNT1
TM2D2,MRPS7
MESDC2,MIER2
NPL,KIF19
ZFYVE27,PRSS37
ID4,ZNF280D
TKT,MLLT4
NANS,ADAM20
LRRC73,SIRPG
NDFIP1,TNFAIP2
ATG4C,NIPAL4
ZNF428,CTHRC1
PHGR1,RHBDF1
HPS1,POC1B-GALNT4
CHMP2A,TRPV2
BRSK1,NRP2
KDR,BMS1
FAM57A,GBP1
CERCAM,CELF2
TOP2A,TRAPPC8
MYL12A,BPIFB6
HOGA1,JAM3
TERT,SNX31
