PromEnh,PromOnly
SVOPL,RAB32
SEPP1,TNXB
KLHL14,SLC23A2
COL16A1,POMGNT2
B3GNT9,EARS2
ARFGAP3,NDST3
CNOT8,ZNF416
TNFSF13,PKN1
KCNQ2,FES
MZF1,TMEM109
ITIH3,MAPK1IP1L
ETNK2,ZSCAN26
PLPP7,CASQ2
FGF6,HRH1
IFT43,SERP2
ADAMTS19,TBATA
HEATR5B,DNAJC6
ATP2B4,RTN4RL2
CCDC127,CPED1
TXNL4A,BTN2A1
TRAF3IP1,ARL4A
TTF2,F8A1
ALDH1A3,NDST1
TMX1,MYO6
TRIM14,MROH7
IPMK,ANGPT2
NSMCE4A,MALL
FRSB,UAP1L1
STRA6,FOXJ3
MID1,PARN
PAQR6,C10orf107
SPIN1,RREB1
FLJ20320,DYSF
GFPT1,RPL10A
EBF2,FAHD2A
GALNT4,AKR1E2
PRPF40A,SLC35E4
C11orf71,COLCA2
PREPL,MS4A8
SDHA,KCND1
BMF,PSMG1
MINOS1,SLC16A5
GNPNAT1,ASPA
SPIB,MAST4
ZMYND19,CALB1
PACS2,TIGD3
PLXNA4,PNPLA3
LRPAP1,TMEM259
TINAGL1,TTC22
SLC22A3,TEX10
SLC6A3,KSR1
NOM1,TCF7
BCL7C,DRG1
RNF175,LIPC
N4BP1,DYNLL1
SLC16A1,C12orf50
MSI1,CBX8
CRYGA,PREX2
ARL6IP6,SBSN
SERP2,PLIN5
C1QB,BSPRY
RHBDD3,CNP
KCTD10,TFDP2
ST7L,ATP8B2
MEN1,INF2
HHATL,CBLC
GLTSCR2,CFAP52
METTL21A,XCL2
THOC3,TTC23
OTOS,CD164L2
GTF2E2,CXCR2
CDKN2AIPNL,HSPA1A
LOXL4,ATRIP
GJC2,UTY
USP20,RBM15B
FAM219A,BOLA1
KIAA1755,CRP
UBE3B,PRKAG1
FAM78A,PCOLCE2
UBE2L6,ZMYND8
MINOS1-NBL1,ASS1
PSMA2,POMP
ARAP1,ATXN10
LARP4B,YWHAG
HEPACAM,NUFIP1
FAM84A,FAH
UBAP1L,PDCD1
GNAO1,SIGLEC15
RER1,COPRS
RFTN2,TSR2
MRPL34,GOLGB1
EPSTI1,GPR132
LAMC1,CROT
ARHGEF7,MTMR8
PFDN4,LILRB3
EXTL3,SPATC1L
TMEM68,ADAMTS14
YBX2,AATK
CSAD,GNG12
VWDE,OXGR1
AKR7A2,ANKFY1
UNC13D,FGL1
SLC35F2,METTL18
OGFRL1,SHMT1
AGRN,SLCO2B1
MMD,MLN
SLC17A5,RNF169
KCNMB2,AHCYL1
ESRP2,CCDC88B
SEPT4,FOSL1
GID4,STMN1
PLA2R1,FAM53B
CDYL,EHHADH
RP5-862P8.2,XRCC2
MB21D2,LCLAT1
OXTR,DYNC2H1
KCNJ11,C16orf86
FZD5,CCR7
EWSR1,ZNF441
GPR153,PNPT1
THY1,EXOC6B
RUVBL1,C10orf128
NUP214,WDR46
AGT,PPP1R13L
SNRNP27,ENKD1
FAM209B,REXO4
CD55,CEP55
KIF6,ACLY
ZBTB20,LYAR
ZNF621,ARHGAP24
TMEM95,NAT6
PLEKHD1,COL22A1
MSRA,TMEM203
FAM20A,GPAM
C11orf24,SPHK1
MMS22L,THRA
TOB1,DYNC1LI1
UFM1,RBSN
MAPK12,GPR68
BHLHE41,DNAJC30
SNAPC5,SARNP
OR2S2,HIST1H4K
TPO,TRIP13
FAM151A,SHE
PMEPA1,HSPH1
CPT2,SLC25A21
TMEM263,GPR27
ARPC5L,GNGT2
GRIN2B,ACSL5
ISL2,EIF5
ARHGEF12,NUAK2
HIST2H2AA4,CERCAM
CXCR2,HSF2
SNTB2,SMAD4
ZNF577,ZBTB7C
ARMC3,DYT1
PALM2,SLC41A1
HNRNPAB,SKOR2
ELF3,UBE2V1
SMIM5,PHF23
YIPF5,KLK2
CCNY,DMXL2
C9orf85,AFM
ANO3,CD53
KPNB1,KCNC3
REN,SLCO4A1
HSPG2,B4GALT2
EPB41L1,E2F8
C15orf52,SLC7A11
FAM109B,PODNL1
BFSP2,FABP7
LRTM2,MED13L
PKD1L2,ZNF444
SERPINE2,C6orf223
RPS3,DENND2C
SRSF8,RPP30
LCAT,ISX
STK32C,INSR
RSPH6A,ATP13A4
HSP90AB1,ZFYVE19
DDX58,CCL13
NMRAL1,SCGB1A1
FREM2,REG1B
FBXO28,RTN2
UQCRB,SNX14
SLC2A1,PANX2
ARNT2,KNS2
GAS8,KCNA1
SIM2,GCLM
NKIRAS1,FAXC
CTXN2,FBLN1
SEMA3D,SLC35A2
DCAF17,TSPAN17
MLLT1,WDR44
FZD1,KANK1
KLRG2,SCN4B
TRMU,PDDC1
SH3BP2,TUBB5
RIPPLY3,ADAT3
IPO8,HEATR1
PDCD7,VGLL4
TTC23,ETV4
NHSL2,C17orf107
FAM207A,NSMAF
ASNS,MTSS1
PTPN12,NFIL3
MOCS3,MCOLN3
STOX2,IQSEC2
ADCY1,FASTKD1
CNGB1,KCNMA1
PUM2,ZBTB7B
RPL37A,CFHR4
SLC45A1,MARCH3
YAE1D1,PORCN
PCNX,FAM3A
PKHD1,NT5C2
OSBPL3,CRLF1
CRYL1,PRPF38A
POU3F1,RAB3IL1
CACNA1G,ICA1L
LRPPRC,DEPTOR
NFAM1,HOXA10
DCAF5,DUSP13
CDR2,FRMPD4
NDUFA7,TRPM6
NINL,CCM2L
C1QTNF2,GLCE
NCL,HMGCL
ATP6V0A4,ATP8B4
DNAJC30,MAP4
ALG10,FHAD1
C9orf78,SARS
STH,ZNF613
IMMP2L,PSMD7
CCK,PRPF19
IRAK3,GNPDA2
MC4R,SWSAP1
P2RX5,CENPO
MYL2,AQP1
PPP1CB,AXIN2
FBXO41,ENDOG
ADD3,PARP9
C4orf36,GLRA2
EIF3A,CASP4
CKLFSF6,ZNF618
CLASRP,SERPINB6
TSC22D1,ZFAND2B
SHF,PEG10
HDC,HTRA2
LPO,CCNJL
NRIP2,REV1
HMOX2,CLEC18A
ACE,KCNIP1
SLC41A2,SUSD1
LGALS12,ELF5
UMPS,MAPKBP1
PPP1R2,PLEKHA4
SEPW1,TFPI
USP44,IL7
EPB41L3,VEGFA
CTAG1B,MMP17
IBSP,PPM1A
NIPSNAP3A,GDPD1
KTN1,APH1A
CELA3A,ARFIP1
UBAP2,NR3C1
UTP23,CSGALNACT2
SPESP1,CDA
RP1,ANKRD46
NECAP2,DVL3
PDIA5,RCC1
DNAJC4,WBSCR22
WBSCR22,ALB
TEX38,WARS2
PCSK1,PARS2
FAM216B,UBE2F
NMI,NDOR1
KBTBD8,EGF
LRIT1,IGSF8
CALCOCO1,TMEM245
PHB,FGF5
SERPINA11,TMEM45B
FAR1,ASXL1
OCSTAMP,KIR2DL4
ZNF593,KLF10
DEGS1,PDCL3
CLEC18B,RPL22
SIAH2,DTWD2
BTF3,SNTG1
GCHFR,NAPG
PDE4D,TMEM159
HRG,NUP58
C12orf66,AQP4
ASAP2,CFAP61
PER1,LRIG2
PPFIBP1,LCN2
MARCH4,WIPF1
CLCN3,RPL13A
MTFR2,SUPT20H
E2F3,CNDP2
FOXM1,STAT5B
FGFR3,FAM129B
SPRY4,ASB4
FZD3,APOBEC3H
JAGN1,GDF11
SLC46A2,ECM1
PRDX1,CBARP
KIF19,CEBPD
ELL3,IGFBPL1
SLC22A15,BBS7
NSUN4,SLC7A8
ITM2A,EIF4A1
NUDT16L1,PI4KB
RRP4,IGF2R
GEMIN7,AKAP3
C1QA,EHBP1
GDE1,CCDC57
GPRC6A,VRK2
PDS5B,GAREML
FLJ13390,CLCNKB
STRIP1,BCL2L2
ST8SIA4,ACMSD
ERC2,MBP
COPB1,DIXDC1
DYRK2,WDR24
RHOQ,IL6
GNG2,ANKRD20A2
UTP11L,SYT4
RPS27A,CAMK2B
NUDT16,CHAD
NUDT4,ARVCF
LSM3,PJA2
STARD8,TAF15
SLC2A4RG,APBA2
ANKRD31,C1orf54
ZFAND5,THOC1
PRRG2,AGO1
CCDC184,NTRK1
CCDC90B,RUSC1
HELZ,PLSCR1
PCYOX1,PRPF6
TUBG2,BCL2L2-PABPN1
SMC3,RBP5
DNM3,EFTUD1
ADCYAP1,CNNM4
MSANTD4,ZNF750
LHX3,DOCK5
VAPA,GPALPP1
SNRPB2,CSN1S1
BRMS1,AP3D1
CCDC50,CTCFL
RUNX1,SYBU
PDE9A,PLEKHN1
PRLR,CRYM
C8orf86,UBE2O
MFSD7,ZBTB18
DRD2,NDUFB4
TMEM174,MARS
REG4,KIAA1429
BCLAF1,ZNF813
CHORDC1,FTSJ1
CHTF8,PSG4
NPM1,UGT1A8
TRIML2,NAT8B
OC90,TSPAN18
TNFRSF10C,CIB1
SPTLC2,ORMDL2
TSSK6,RNF103
NDNF,RAVER2
MRPL48,ANKRD55
CDH20,TNFSF11
C9orf69,RRP4
TTK,C10orf12
RNF112,PTPRS
USP32,SOX10
RPL19,INPP5D
FBXO16,NPHP4
ADA,CCL8
RASD2,SIX6
IQCE,RNF103-CHMP3
KIAA1919,GNPI
DHRS6,FDCSP
PARD6G,MED8
TMEM33,CLDN10
CYP24A1,SLC45A2
HEXIM2,WBSCR17
HBS1L,METTL7A
LZTS2,ICAM1
EIF4EBP1,TSPAN1
CLPTM1L,LHX3
CBX7,ZADH2
TRIM32,CHST14
SPOCK2,MICALCL
RPS14,SLC7A10
ATP6V0B,ZBTB41
SMIM1,AHCY
SETD9,SAP30
ARHGAP4,FNBP1L
HOMEZ,IGFL4
NSA2,SLC6A15
OSBPL2,SEZ6
LGALS1,PACSIN1
ENTHD2,DOC2B
MOK,FDX1L
SLC6A18,ST8SIA3
MBNL1,ACTL8
MTMR9,MRAP
VIMP,SOSTDC1
TMPRSS11B,ZNF19
RHOBTB3,CHMP4C
KIAA0753,PLCXD2
STX6,UBLCP1
ORM2,ATRNL1
TMSB4X,JMJD1C
RTN4IP1,RPL12
DGCR6,MEL
TH,PCBP2
KIF14,SEMA6A
UBE2L3,BMP8A
SLC6A9,NAGLU
DYNC1LI2,TMPRSS4
USP17L13,PITX3
ZFP64,PGRMC1
MFAP5,NLGN3
PRRT4,DDX19B
KIF5A,CEACAM21
UROC1,GOT1L1
PHLDB1,ARHGAP10
SFRS2,C5orf49
CD200R1,ADGRL3
MYO5A,DPP10
LYST,POLR2G
ASB18,POLR3D
WDR86,SLC9A9
PIWIL3,ARHGEF4
BRSK2,PKDREJ
PNOC,GPX8
C1orf116,GLUL
BRDT,SLC9A5
FNIP2,PLPPR5
CCDC102A,FMN1
PDCD2L,SUCLG2
C12orf74,KIF9
TTC1,TMEM130
RHO,SERTAD4
CLCNKB,RPS15A
USP19,WFDC12
MFRP,MYH11
CHEK2,DHTKD1
MMP14,TNKS2
CAPN9,ADAM19
GPBP1,RAPGEF4
CNTNAP2,CST6
TMCC1,DOCK3
E2F8,ZNF641
CPLX4,GH1
FAM83H,ADARB1
TXNDC17,PHF20L1
XKR3,CLTA
RASSF4,FAM162A
MED26,MBD1
MARK2,HFE
RNF169,PNPLA2
GRIK4,TXNDC15
AP5Z1,VSIG10
RNF182,TRAF5
THUMPD3,BZW2
APITD1-CORT,HHIP
KNOP1,DDX55
DRG2,ZNF814
ENPP2,MARCKS
CHMP2A,LEFTY2
ACPP,RPL14
ZNF510,PAM
NOL11,ACVRL1
TLL2,GBAS
DYNC1LI1,OPLAH
ST6GAL1,PTGS1
HERC3,RGS16
CLHC1,C8orf22
CSNK1E,CPXM1
ESF1,ZNF44
DYRK1B,FAM89B
FER,TMEM19
ATP5O,D2HGDH
PPRC1,GSX2
COL10A1,TEK
ECT2,TLCD2
NOL9,P4HA2
MED15,SYNDIG1
ARHGAP19,CSTF3
TSSK1B,PDHX
CNOT11,PSMD3
R3HDM1,T
OXR1,TULP2
RRP1,CCBL1
OTUD7A,TMEM192
STEAP1B,SRGAP3
RPS23,STARD3NL
TRPS1,SLC2A13
AK2,KRT13
CAMSAP1,SLC17A6
HIP1,SLC25A5
DBNDD2,WNT3
MOS,CCDC102A
SLC16A12,PHF10
RBAK,PLPP4
ZBTB10,TRMT12
CAV3,NUP93
STMN1,NLRP2
NTN1,BFSP2
CDH13,IDH3B
SOCS3,RRAGD
RGS7,BCL7C
IMPG1,ERV3-1
ST8SIA3,IRX4
C6orf223,ZC3H7A
UBE2QL1,GFOD1
USP22,SEL1L2
TPGS2,CADPS
API5,C1orf228
STIM1,MKLN1
P3H2,TMEM261
C15orf53,PTPRC
RPL22L1,RELL1
EFNB3,SLCO1A2
RUNX3,KRR1
C14ORF129,ZNF623
ASS,FAM160A2
ZNF425,TSC22D3
SLC20A1,UBL4B
PLSCR2,SIDT2
FBXL18,BIRC6
HIF1AN,SLC35C1
TAMM41,ANKS1B
COX10,NXF1
LRBA,SEC61G
CCDC88C,KRTAP8-1
PADI1,PAFAH1B2
TSKU,ATP5F1
ICAM3,DENND6B
CELA3B,SYCE1L
LMTK2,IFIT5
TFF3,MATN4
NDUFAF5,TMEM106A
DMWD,ADH6
CD72,NES
ACTL8,ANXA11
HSF2BP,SLC35E3
XCL2,NOM1
TMPRSS13,WDR45
CRB3,NEB
PTTG1IP,ZMAT5
GOLGA8M,ORC1
ZNF414,COL26A1
MAGED4B,LARGE
LRRC23,CAV3
GPATCH11,WRB
SCRT2,LAMA1
TMEFF2,SERPINA9
ADAMTSL3,S100A14
ISG20L2,SCN3B
PKD2,ALDH1A1
WDR35,PANK2
STT3A,TCFL5
MAPK8IP1,SF3B1
ALDH1L2,HIST2H4A
CAPN1,RPS29
DHX8,ERCC1
COL1A2,FAM73A
KIAA1328,POLR2H
SYTL2,PSMC3
SAS,COMT
ACAN,CCR8
C16orf45,SLC25A22
CREB3L1,SSR4
SLC7A4,WNT5A
CBR1,PAIP1
C11orf86,USP42
M1AP,HMGN3
PCDH8,ZNF772
COX20,TUT1
MGAT3,SLC12A8
IQGAP1,G22P1
RPL35,DPP6
LAMB3,SET
TECPR2,CRELD1
ZRSR2,ACCS
HSPB1,MLLT1
PIEZO1,ACOT2
RALGDS,TCEAL3
CHD9,UBE2D3
EVPL,DNAJC12
TNR,C3orf30
GDF7,IQCC
CCDC12,LRRC45
TIMM21,SLC25A45
CEP19,PRR13
PPM1K,MMP19
HSPA8,NBPF11
FFAR4,PLS1
HGF,ZNF132
CYP7B1,C8G
GNA13,MRPL39
HIST2H2AA3,GAL
HERC5,ATP5J2
SSTR2,TNKS
CACNA1B,CYCS
LYAR,GPR137C
SERF2,ACOX3
TMEM212,MMP23B
SPIDR,PRR29
QRSL1,C6orf136
LNX1,WDR86
CD109,CASQ1
GSDMD,HEXA
CDKL2,FAM69C
TMEM180,LGALS14
KCNU1,KRT75
PPP1R36,HOXB5
PDE1B,IFITM5
ENPP7,ATP6IP2
SLC35E3,ACER3
BHLHE40,ZNF280D
WDR7,NBPF15
GPR162,FKBP8
PCSK2,FAM46B
LAMB4,RNF24
UBALD2,ATP6V1D
RNF217,STAU1
C21orf58,ZCCHC24
EEF1A2,PFDN6
GRHL1,SCD5
RARB,ZSWIM2
TRIM6,MCM2
GRAP,ZNF566
COA7,LRRC20
FERMT2,CD63
SAMD9L,DPP4
NSMAF,DNAJB2
PELI3,DHX8
ARHGEF9,ADPRH
AIM1L,ZSCAN18
SLC29A1,NEMF
TM4SF1,LRRC34
ADRA2B,STYX
GLTSCR1,PDE4A
HTR2A,EHD1
TTC8,GALM
POLR3B,STX17
SSSCA1,UQCC3
ZC3H15,C18orf25
PITX2,SLC11A1
NOL12,POLR3H
RRNAD1,ZNF844
TFAP2D,ACBD4
MUM1,ERCC6
GJA9,MRAS
RPN1,BOD1
PLCD3,EXOC8
AMHR2,BAIAP3
ZNF778,TP53INP2
KPTN,MRPL17
PSMC6,TOMM22
MAP3K6,TM2D1
TMBIM4,TMEM217
PAPOLA,NLK
IPO13,SLPI
ATP6V1B1,SNCB
SLC24A1,CREBBP
IAH1,PARP11
LRRC75B,ZNF449
DZIP3,KDM8
CHRNA1,MOGAT2
MAT1A,FAM173A
PREP,STAMBP
PRDM1,C17orf51
GTF2IRD2,AIFM2
TNS2,GPR89B
USP48,ZNF200
PIK3R6,PWP2
MLLT3,GLDC
PDCD6,PRMT8
DIAPH1,EML2
SLC35C1,TMEM216
RAB33B,RNGTT
NANOS1,DDX60L
DPYSL4,IL4I1
EPHA8,PDYN
ANKDD1A,ABCC5
MVD,SCAMP4
BCAR1,ZNF57
PCTP,GOLGA7
OLFM3,CXCL14
TM6SF2,ESRRBL1
PEX7,ABLIM1
TMEM132C,AANAT
ORC4,SLC25A19
SNCG,DUSP6
ZNF484,FAM71B
SPG21,PPIH
DIRAS2,EDC3
PCBP1,C6orf15
GRIP2,RARS2
CAPZA1,FAM210B
RNF208,HAGHL
KCNK16,ZER1
RPL36A,GIMAP7
SNRPG,L1CAM
PRAMEF1,ZNF81
ODF3L1,LRRC70
PRR5,LCN10
OPTC,ZNF25
USP45,TOP1MT
AMPD3,PBDC1
B3GNTL1,HIBADH
PAK6,RNF112
B4GALT5,SLC12A6
DYNAP,FNDC9
DUSP19,ZFP3
MIPEP,NPB
ZFP42,TLE1
RRP1B,EBF4
GTF2A2,RAB33A
NTN3,HNRNPR
TMEM245,AKAP14
PPP2R2C,OS9
APCDD1,WDR20
PF4,MAP2K2
OSBPL7,SLAIN1
BIRC5,C3orf84
ORC4L,NUTM2F
APITD1,ZW10
CIRH1A,ALPK1
ETF1,TLL2
TBC1D16,HSD17B14
PML,LZTR1
ETFB,GPR63
PIGX,FBXO15
EN1,ANKMY2
RING1,SGK494
HEY2,MYO5C
AES,GALNT14
CACNA1I,NEURL4
GFOD1,GPR18
SLC8A2,JDP2
EMB,FCHSD2
RND1,TRPC7
OLFM2,DCAF12L1
TMEM217,BEST1
HNRNPM,PTK9L
LAMP3,RXRG
ANXA6,IMMP1L
LGR6,TBC1D3K
C10orf82,B3GNT2
HSD11B1L,ARSE
CECR1,HIST1H4C
RDH5,WDR47
HTRA3,KY
HAL,FOCAD
RARRES2,PAQR9
NLRP14,CFB
LENG8,NAA38
FRRS1L,ZNF205
PEX5L,FAM103A1
CD1D,ZNF808
TRH,LYZL6
HMGA1,FLYWCH1
TTLL6,MAB21L3
NEFM,IL2
DARS,RPL8
SERPINA12,SLC26A11
MSANTD1,IER5
SLC43A1,TALDO1
TNFRSF25,ADCY7
RAD23B,PARP4
PLAC8,MYCBPAP
ANKRD53,ZC3H14
FZD2,GPR82
FJX1,FAM104B
CARTPT,ZNF565
CERS4,ZNF480
PROK1,KIAA1614
DKK3,PTGR1
PGAM2,PDXDC1
GPR3,KLHDC4
CTNNBL1,COG7
TGM3,TMEM72
SPATA31D1,ZSCAN1
GPT,SPRR4
ADAM19,CRH
C1orf115,RPL17
GADD45A,STMN4
RAB43,TMEM218
CDK1,CAPZA3
TMEM185B,MAP3K10
TMEM235,KIF6
NR1H2,CNTNAP2
SCRN1,HOXA3
RBM4B,ZNF181
CBARA1,NADK2
SLC32A1,RENBP
SLC6A7,SESN3
ITGAV,LRP12
SEZ6L,EMX1
MYO1C,FAM177B
SPICE1,NBPF3
MPO,DNASE1
NOSTRIN,TBL1X
ZNF823,KCNJ16
RNF181,PEX14
MRPL23,SAXO2
APOBEC4,ZNF107
G3BP2,NLE1
GDI2,RPS7
SPG7,CCL27
KLHL8,CLDN1
DRD1,CSNK1G3
ATF3,CD81
KLHL6,PACRG
PTGES2,AGER
NRXN2,SLFN13
SULT1C4,SIGLEC8
FIZ1,SLITRK6
MRPL50,EIF5A
STXBP5,CASZ1
ING1,PRCC
TMEM183A,PLEKHM3
MBD5,PTRHD1
STX16,RPS19BP1
WRAP73,PSMB6
TEKT2,CACNA2D2
KIAA1024L,PI16
FBXO7,BARX2
KCNN3,PSPC1
TUBA8,CACNB2
SCARF1,FAM207A
INPP4A,PDE8A
CA2,SYCP2
NCKIPSD,ZNF121
AR,HDAC11
HGFAC,CD34
FGFR4,SOX1
WSCD2,MFSD2B
PRM2,SERPING1
CHRNA4,FZD5
MAL2,WIPI1
MTERF3,PIDD1
RPS28,NDUFA7
ATXN3,CLCN4
CNNM4,UPF1
MNX1,NFX1
C3orf33,GMPPB
IFT20,DGUOK
DGKK,HMHA1
PDK3,CEP85L
FAM127C,PCDHGB6
OVOL2,JOSD1
PRADC1,CORO2A
BNIP1,MCCC1
TOP1MT,FAAH
AGAP3,ANKRD22
PHACTR3,CBLN4
NDFIP1,PPP1R36
PRKX,KCTD14
ZNF595,FAM117A
MCEE,SRM
TMEM102,ZNF740
TXN,STX19
FAM26E,ANG
GLP2R,CLUL1
CRYAA,TMEM255B
SETD6,PWWP2B
APOBEC3G,C20orf96
PLSCR1,LRPPRC
MAGEA4,BCAT1
TOPORS,NSMCE2
SMIM21,XKR7
TOR1B,MOB3A
USP12,BRD9
MICU2,FAM47B
RGS9BP,SLC25A43
TTC38,ITGB4
MIP,FGFBP2
APOL3,ARNT
RTP1,NOMO3
MYBPC2,ATRN
ENOSF1,YIPF5
CEP57,TARBP2
SHMT2,RBM4
PHTF2,DDX27
MACROD1,CSE1L
NFU1,SEPT14
T1A,DNAJC4
WDR38,ZNF142
C1QL1,MAP3K12
AQP5,KIAA0513
CELF1,ORAOV1
SGTB,RIMKLB
MTSS1L,AKAP10
AP1M2,MOBP
PSAPL1,GABRA5
RFP,NREP
SLFNL1,PRCD
AHRR,FOXB1
MASP2,RBM3
ZNF101,ADCY5
IQCD,MR1
SR,EML3
IL34,KIAA0196
RNF152,CLC
C1orf106,GRIA4
INAFM1,PSMB8
LLGL2,ADAMTS5
HKR1,TRPM8
FAM83D,AHNAK
BHLHE23,TCAIM
MPHOSPH10,IL34
NVL,HDAC4
MFNG,MXRA7
AP3M2,FGF12
HOXB1,DND1
PPP1R1C,RASGRF1
ANKRD27,C4orf3
TMEM9,TMEM57
ATR,TMEM126B
NDUFA6,ECSCR
KIF21A,WWOX
ST8SIA6,TMEM253
FTSJ2,COA1
BUB1B,NOC4
YDJC,HEY2
UCKL1,CCDC78
MMD2,MAPK4
DDC,ISYNA1
IL17F,TSPAN4
RASGRP4,PEX1
PDZD8,RIC8A
CFAP61,LIPE
LIPH,MRPL1
WIPF3,C2orf50
PRSS54,RDH12
GDF9,BBIP1
MOV10,SLC50A1
DGKE,ENTPD2
KCNIP3,S100A3
ZNF367,FNIP1
MT1HL1,UFC1
CCZ1,CERS1
FGF10,C10orf62
BCL9,HHEX
TMC5,MAML1
TRIM22,RASA4
KCNC1,RAB3C
GPX7,MED16
RAB27A,LOX
ZNF750,C16orf78
LMBR1,SIM2
NUCKS1,PDPR
MME,CCNT1
NUP35,KLK12
APOL4,ALDH3B2
MMEL1,RGS22
PRIM2,FAAH2
IGSF8,MGA
ULK3,TNIP2
FXYD3,PROZ
MSRB2,RFX3
RIIAD1,C4orf26
XKR7,RPH3A
NME3,PPP2R2A
BAIAP2L1,KCNS1
SRP14,CEP57
CYB561,KLF3
ZNF214,TCTE1L
ACCS,RBM7
RAB3IL1,DNAJC17
NCDN,NEUROD1
AHR,CMIP
MYL12B,TRIM16L
REM2,MAP3K13
GSG2,GLRB
LARS,YWHAZ
CLNS1A,SOWAHB
PLIN5,NIPBL
NDUFB7,FBXO30
CCDC82,SMAD1
PXK,CLEC14A
PCID2,PRKCI
KIF3C,CHRNB4
KIAA1958,ZNF551
MGC13204,GRIN3A
GFM2,VRTN
MFSD6L,SLC35B1
TBCCD1,UTP20
VEGFB,NUP210L
CHST2,NMNAT3
NUF2,C6ORF37
AGPAT3,TNPO1
MAGED1,EMC2
TBC1D14,PIP
AFP,GPSM3
ALS2,ERCC6-PGBD3
KCNE1,ZNF521
CDA,TTL
ARHGAP35,ZNRF3
VOPP1,TTC7B
HSPH1,DXO
RPL18A,PCDH8
CHD1,HPCAL1
NR3C2,METRNL
ELMOD3,CFTR
TTI2,NIPA2
ZNRF1,HDHD2
C14orf159,SETX
GCH1,MFSD8
CUL2,IL36G
GLB1L2,BUB1B
EDC3,CBR4
UBR4,CPOX
LRRC32,FAM216B
VCAM1,EIF1AX
C1S,GJB6
ACTR5,IQCF3
HERC1,KLRF2
SLA2,RNF225
ZNF341,SEMA4B
FAM69B,PLEKHG2
DOK3,NCAN
SLC50A1,MYL12A
TTC39A,DES
RSPH9,TRPV2
PDGFB,MRPL3
CRYGB,AAGAB
PTF1A,PROL3
RDX,CYP2F1
EFR3B,PNMA5
SYNGR3,TNR
DNAJC11,KRT1
CHCHD4,UBTD1
HDAC10,SBDS
KLF4,RIOK3
C17orf67,ORMDL3
MAPK1,PDS5B
ZNF583,JUNB
UNC5C,STAT1
TEX26,TRAPPC2L
NKX3-2,LURAP1
SNRPD3,RXRB
ARHGEF26,SAA1
RGS5,SIRPD
AK9,SLC24A2
TRPC4AP,KCNQ1
TMEM11,FAM184B
SEC61A1,SUN1
CPZ,TEAD2
FAR2,TRAM1L1
PLEKHH1,PTRF
CLPX,GALNT15
PROC,C21orf33
SLC25A1,SRSF10
TEX28,ARMC12
PTAR1,DDIT3
PCBP4,UGGT1
ANKS1A,TDRD12
TRNAU1AP,ERRFI1
ZNF737,RERE
HPS6,SRI
MRPL22,SH3GL2
COX6B2,LBHD1
SGK,MICB
TLR10,KIFC3
CCNL1,IBSP
CHRNA2,SYNJ1
LHFPL4,CADM2
SERPINA5,GATS
YAP1,VHL
COX19,DEFB116
TULP3,ATP11B
CCDC88B,CDH20
OAZ1,PQLC1
DESI2,AKIRIN2
FAM111B,ALAS1
GCK,THNSL1
RNASET2,STYK1
NBPF3,ADGRD1
DDX3X,ERICH1
METTL23,CACNA1F
SBNO2,TXNDC16
MRGPRF,IFFO1
MAP2K3,TRPM2
ZNF189,MIER3
HMGCLL1,CCDC89
KCNA1,DCHS1
TTC27,NGDN
GAR1,KCNH7
SOX14,ARMC8
TAF2,SNX17
TCN2,MAP4K2
ANAPC16,SYNGR1
ATG2B,C1orf61
ACSF2,FLII
ZSCAN2,SEC62
VPS37B,CCR10
TRIM6-TRIM34,SLC39A8
IDI2,FRS2
ANKFY1,EPHX4
MAP3K14,WDR75
DDT,SPATA17
SLC1A6,KCNAB3
MTMR7,PDAP1
CRISPLD2,HMCN2
IL16,RASSF5
DNAJC12,SP5
CRHR1,FILIP1L
STXBP6,ZSWIM4
AMIGO3,POMK
PIP5KL1,TMPRSS2
TC2N,NFE2L2
RHBDD1,SLX4
RBM12B,GID4
ZC2HC1B,CPXCR1
WDR20,TPSAB1
PDCD1,ZNF615
GID8,ZNF589
HSCB,AHSA2
PLXND1,MC3R
JMJD6,GJC3
ASS1,TGIF2
RTN4,TNNI3K
IZUMO1,PGC
SLC22A12,RSG1
GOT1,MAEL
SKP1A,RACGAP1
CHST1,SPICE1
SYT2,INTS2
B4GALT2,NR5A2
TRIM26,HDAC3
CHEK1,GLP2R
CINP,LRRC4
USP2,POP1
LOXL3,TNFRSF11A
ARHGEF35,SPINK2
CACNG8,TMEM70
TAF4B,F13A1
ACOT1,CHAF1A
PLD5,GLIPR1L1
PALM3,AOAH
COG5,ZNF763
SLC26A11,SLC39A1
NEO1,IQCE
KIAA1462,CCDC42
CENPM,ZNF691
ARHGAP5,RNF44
UGT3A1,BEX2
IKZF2,NQO2
FAM222B,ZC3H12C
ATG10,EFCAB7
MLPH,PTH2
TERF1,AARD
STX12,GNPTG
CDKN1A,DNAJC9
POC1B,MOCS2
CLDN18,RBMX2
ALDH3A2,AIPL1
AADACL4,GTF2IRD2B
ETV4,CDK17
PROM1,AKIP1
CBX3,TMEM184C
KAT6A,FOXI3
PLAC8L1,ALS2
CCDC63,KCNJ9
ANGPT2,P2RX5
PDLIM4,VPS37B
TMEM30B,PPP2R3B
HAND1,LMOD1
ARSJ,AMER3
MEF2A,CLIC1
HNRNPU,FOXF1
CRYZL1,EVA1B
SPAG8,PPP3R2
