PromEnh,PromOnly
UBXN7,SACS
PHOSPHO1,TNFRSF19
CNTNAP3,MIPEP
INTS9,SPATA13
FAAP20,C1QTNF9
MESP1,PARP4
KCTD16,ATP12A
WBSCR27,RNF17
INSIG2,CENPJ
FGFR3,PABPC3
ISG15,AMER2
PLSCR1,MTMR6
DENND5A,NUP58
ZNF398,ATP8A2
PWP1,SHISA2
EXOC6,RNF6
PLOD1,CDK8
BMP4,WASF3
INPP5D,GPR12
GSS,USP12
KIF3B,RPL21
ARHGAP22,RASL11A
PTGFRN,GTF3A
RAB3IP,MTIF3
TEX2,LNX2
STIL,POLR1D
MAGOHB,GSX1
LRRC8D,PDX1
C16orf74,CDX2
REP15,URAD
TMEM105,FLT3
FAM153A,PAN3
EIF2AK3,FLT1
ELF3,POMP
AC013461.1,SLC46A3
ADAMDEC1,MTUS2
MCU,SLC7A1
CLN6,UBL3
HDAC5,KATNAL1
RGPD4,HMGB1
NFE2L2,USPL1
OSBPL10,ALOX5AP
SLC24A2,MEDAG
RGS20,TEX26
COMMD10,HSPH1
ICE2,B3GLCT
TMEM168,RXFP2
CDK19,FRY
CTNNAL1,BRCA2
ITPK1,N4BP2L1
TLX1,CG005
ANKRD37,PDS5B
MRPL57,KL
PROM1,STARD13
EFHC1,RFC3
NRG1,NBEA
ZNF445,MAB21L1
CCDC130,DCLK1
PSTPIP1,SOHLH2
CEP83,CCDC169
MVK,CCDC169-SOHLH2
CHAF1A,SPG20
CETP,CCNA1
CYP26A1,SERTM1
MANSC1,RFXAP
CECR5,SMAD9
SMCO2,ALG5
TMTC3,SUPT20H
MAST4,CSNK1A1L
ITIH5,OSF
LOC51705,TRPC4
ABCC4,UFM1
CFAP77,FREM2
MLLT10,STOML3
PABPC4L,PROSER1
RCSD1,NHLRC3
DPYSL5,LHFP
MFI2,COG6
CACHD1,FOXO1
KLHL12,MRPS31
NOS2,SLC25A15
TLR1,ELF1
REPS1,WBP4
EHD2,KBTBD6
ACTL6A,KBTBD7
C2CD5,MTRF1
NTN1,NAA16
NUPL2,RGCC
CMTR1,VWA8
C16orf87,DGKH
ABI2,AKAP11
SEPT14,TNFSF11
ASS,FAM216B
NOL7,EPSTI1
OS9,DNAJC15
RFC2,ENOX1
RPL22L1,LACC1
PIEZO1,CCDC122
PTPN5,SERP2
SUCLG2,TSC22
MLLT1,TSC22D1
RAB29,NUFIP1
TRIM33,GPALPP1
UBE2E3,GTF2F2
FAT3,KCTD4
CCNK,TPT1
SNED1,SLC25A30
EHD1,COG3
RC3H2,ERICH6B
DRGX,SPERT
USP34,SIAH3
TMPRSS13,ZC3H13
FLJ20244,CPB2
RTKN2,LCP1
RAB6C,LRRC63
PLAUR,KIAA0226L
LAT2,LRCH1
HIST1H2BG,ESD
CCL1,HTR2A
UBE2G1,SUCLA2
ANKRD20A4,NUDT15
GNL3L,MED4
DYM,ITM2B
FAF2,RB1
CHST1,LPAR6
RBFOX1,RCBTB2
ACOT11,FNDC3A
ST6GALNAC5,MLNR
LANCL2,CDADC1
PLBD1,CAB39L
C10orf131,SETDB2
TNP1,PHF11
LACTBL1,RCBTB1
TUBB6,ARL11
HLA-A,EBPL
VPS4B,KPNA3
MAPK4,SPRYD7
CCDC70,TRIM13
GNRHR,KCNRG
MRPL42,DLEU7
CAB39,RNASEH2B
TNKS1BP1,FAM124A
LAMP5,SERPINE3
ZNF485,INTS6
M1AP,WDFY2
CCNJL,DHRS12
EMD,CCDC70
THBS4,ATP7B
ENOX2,ALG11
DHRS7,UTP14C
CD36,NEK5
NAT10,NEK3
CCDC54,THSD1
SCN9A,VPS36
NAALADL2,CKAP2
PPARA,HNRNPA1L2
PDZD4,SUGT1
ELL2,LECT1
TEX22,PCDH8
GJD4,OLFM4
NUFIP2,PRR20E
C17orf99,PCDH17
ZNF783,DIAPH3
POLD2,TDRD3
PTPRU,PCDH20
PTBP3,PCDH9
ZCCHC13,KLHL1
APBA2,DACH1
LRCOL1,MZT1
AIFM1,BORA
KLHL11,DIS3
NOP14,PIBF1
SNTA1,KLF5
UNC5B,TBC1D4
TCTE1L,COMMD6
NSFL1C,UCHL3
GBF1,LMO7
LPGAT1,LMO7DN
ITGAX,KCTD12
PIGB,IRG1
RASGRP3,FBXL3
MAP3K2,MYCBP2
PITPNC1,SCEL
TOLLIP,SLAIN1
NENF,EDNRB
KIAA0556,POU4F1
ZBTB45,RNF219
TGDS,RBM26
IRX3,NDFIP2
ZFP64,SPRY2
TRIP12,SLITRK1
CHDH,SLITRK6
HS6ST2,SLITRK5
ANPEP,GPC5
DYDC1,GPC6
TTC7A,DCT
SYCE1L,TGDS
NANOS1,GPR180
TNFRSF11B,ABCC4
TIPARP,CLDN10
SPIN3,DZIP1
RNF152,DNAJC3
SUPT5H,UGGT2
SAMD3,HS6ST3
ADCK2,OXGR1
IL11RA,MBNL2
FUT10,RAP2A
NAGPA,IPO5
CDC42BPG,KPNB3
CRYBB3,FARP1
AKAP1,RNF113B
APOBEC1,STK24
SNCAIP,SLC15A1
GSG1L,DOCK9
MROH8,UBAC2
GPA33,GPR18
TBCEL,GPR183
TYK2,TM9SF2
BRMS1L,CLYBL
HORMAD2,ZIC2
YTHDF3,PCCA
INTS3,GGACT
UNC5C,TMTC4
RMND5B,NALCN
NXPE3,ITGBL1
NOC4,FGF14
C12orf75,TPP2
FAM110A,METTL21C
AEBP2,CCDC168
ADCK1,TEX30
FAM21C,KDELC1
LINGO3,BIVM
MAPK8,BIVM-ERCC5
STRADB,ERCC5
TNS2,SLC10A2
LRRC8C,EFNB2
ANKFN1,ARGLU1
MYLK3,FAM155A
DHRS4L2,LIG4
FDX1,ABHD13
LRRC32,TNFSF13B
NOS3,MYO16
FAM83D,IRS2
SUCLG1,COL4A1
DMC1,COL4A2
ANXA11,RAB20
VWA2,FLJ10769
SAMD5,CARS2
GPX2,ING1
TPMT,ANKRD10
ALKBH1,ARHGEF7
TBC1D32,TEX29
RPS15,SOX1
MSL2,SPACA7
PIGR,TUBGCP3
HGSNAT,ATP11A
HSPH1,MCF2L
ITGA11,F7
TAX1BP1,F10
ZNF320,PROZ
CEP164,CUL4A
HMGCR,PCID2
MAGEA4,LAMP1
SCOC,GRTP1
TSPAN7,ADPRHL1
UCK1,DCUN1D2
PHF3,TMCO3
FHAD1,TFDP1
PITPNA,ATP4B
GPD1L,TMEM255B
ANKRD17,GAS6
SCARF2,RASA3
MRPS25,CDC16
PPP2R2A,UPF3A
TLK2,CHAMP1
WNT10A,POTEM
ASCL1,POTEH
TM4SF2,POTEG
PIK3R6,OR4Q3
CYBB,OR4K2
SLC9A6,OR4K15
NPSR1,TTC5
AIM1,CCNB1IP1
PATZ1,PARP2
COL23A1,TEP1
RCVRN,KLHL33
SLC35F2,OSGEP
SUN2,APEX1
OTUB2,TMEM55B
TEX15,NP
STXBP1,RNASE10
IL1RL2,RNASE11
MRPL17,RNASE12
ISLR2,RNASE4
CACNB4,ANG
RAB20,EDDM3A
MLLT6,EDDM3B
TSPAN18,RNASE6
CALCOCO2,RNASE1
PAIP2,RNASE3
SFRS1,RNASE2
C1orf194,METTL17
SGSM1,SLC39A2
PPP4R4,NDRG2
LMO7DN,TPPP2
IL9R,RNASE13
FAM83H,RNASE7
ALS2,RNASE8
RPL26L1,ARHGEF40
C6orf132,ZNF219
MAGI2,TMEM253
CHCHD5,HNRNPC
RPL37A,HNRPC
KCNA5,SUPT16H
CDH3,CHD8
PNPLA4,RAB2B
WDR26,C14ORF92
DOLK,METTL3
HACD1,SALL2
C14orf159,TCRA
SEL1L3,DAD1
TMEM110-MUSTN1,ABHD4
MRM1,SLC7A7
TRIM74,MRPL52
CAMLG,MMP14
SESTD1,LRP10
DNMBP,REM2
C1orf234,RNPC4
ANKRD29,SKB1
PRR16,FLJ20424
POLH,AJUBA
OVCH1,C14orf93
TBX19,PSMB5
ARSB,PSMB11
ESX1,CDH24
MRPL22,ACIN1
IL1RL1,C14orf119
VPS33B,CEBPE
LYRM7,SLC7A8
CSNK1A1,RNF212B
AMY1A,HOMEZ
TBX18,PPP1R3E
PGAM4,BCL2L2
MCTP1,BCL2L2-PABPN1
SCAMP1,PABPN1
DNAJC21,SLC22A17
MAP4K3,EFS
TAF12,CMTM5
C6orf203,MYH6
SLC35D3,MYH7
BRF1,NGDN
KCNG2,ZFHX2
HTRA1,THTPA
GGT1,AP1G2
MC2R,JPH4
CCDC13,DHRS2
SNRPD1,DHRS4
PDHA1,DHRS4L2
PLA2G16,LRRC16B
PRKAB1,CPNE6
WDR27,NRL
ESM1,PCK2
RAB9A,WDR23
TTC30A,DCAF11
KIAA1324,FITM1
RBL2,PSME1
SKA3,EMC9
TTC30B,PSME2
RBPJ,RNF31
TIAM2,IRF9
PDHA2,REC8
FOXD1,TM9SF1
TDRD9,TSSK4
ZNF611,MDP1
SP6,NEDD8
FMR1,GMPR2
MFSD12,TINF2
SDHB,TGM1
MAB21L2,RABGGTA
HMGA2,DHRS1
NTNG2,NOP9
ISM2,CIDEB
ENTPD4,LTB4R2
GEM,LTB4R
WT1,ADCY4
MSGN1,RIPK3
MAGEA6,NFATC4
LIN28A,NYNRIN
ARHGEF6,CBLN3
SELPLG,KHNYN
TLDC1,SDR39U1
WWC1,CMA1
FGFR1OP2,CTSG
ACSF2,GZMH
DCAF12,GZMB
BLOC1S2,STXBP6
SLC6A20,NOVA1
PRNP,FOXG1
ANKRD13A,PRKD1
DSC3,G2E3
SEC14L1,SCFD1
DRC1,COCH
PTGDR,AP4S1
CWF19L2,STRN3
CCL27,HECTD1
DUSP1,HEATR5A
NDUFS6,DTD2
ME3,GPR33
WISP2,NUBPL
TSPAN32,ARHGAP5
SEL1L,AKAP6
MDM4,NPAS3
DLG1,EGLN3
NPAS3,EAPP
MTFR1,SNX6
HPD,CFL2
LUC7L2,BAZ1A
KIAA1468,SRP54
FAM43B,FAM177A1
MMAB,PPP2R3C
TOR1B,KIAA0391
C11orf21,PSMA6
TMEM30A,NFKBIA
REEP2,INSM2
ACTR2,RALGAPA1
BATF3,BRMS1L
ZSCAN25,MBIP
AGPAT2,SFTA3
HNRNPU,NKX2-1
NOC4L,NKX2-8
ETNK1,PAX9
RPL9,SLC25A21
P2RY14,MIPOL1
MYH14,FOXA1
PAX2,SSTR1
CAPN5,CLEC14A
F2RL1,SEC23A
ADRA2A,GEMIN2
IFNA14,TRAPPC6B
TAF8,PNN
DPF1,MIA2
CARS,CTAGE5
C2orf50,FBXO33
PDS5A,LRFN5
AHCTF1,FSCB
USP17L3,C14orf28
USP10,KLHL28
DET1,FAM179B
GPIHBP1,PRPF39
CEACAM21,FKBP3
CDK13,FANCM
STX1A,MIS18BP1
PLSCR2,RPL10L
TNIK,MDGA2
ZNF507,RPS29
CHCHD6,LRR1
ZNF629,RPL36AL
ANKRD7,MGAT2
PRDX6,DNAAF2
SLC30A4,POLE2
PPIL2,KLHDC1
TP73,KLHDC2
AP1AR,NEMF
DEFB135,ARF6
SLC1A3,VCPKMT
COPB1,SOS2
NT5E,L2HGDH
ATP6V0A2,ATP5S
BMP1,CDKL1
HM13,MAP4K5
TMEM246,ATL1
POU2AF1,SAV1
ZUFSP,NIN
SAA4,ABHD12B
NKX2-2,PYGL
AOC1,TRIM9
PDHX,TMX1
GRPEL1,FRMD6
HEATR6,GNG2
RAMP2,C14orf166
HSDL2,NID2
TMEM167A,PTGDR
ACBD5,PTGER2
SLC31A2,TXNDC16
KLRB1,GPR137C
DNAH8,ERO1A
GNRH1,PSMC6
DIRAS3,STYX
RPL30,GNPNAT1
ID4,FERMT2
FAM170B,DDHD1
FZD4,BMP4
AIFM2,CDKN3
RASL11A,CNIH
DSCR3,GMFB
FAM171B,CGRRF1
MLIP,SAMD4A
WNT7B,GCH1
CMTM3,WDHD1
TRIM27,SOCS4
PSD2,MAPK1IP1L
FLJ11730,LGALS3
CELA3B,DLGAP5
MEPE,COX5A
SAAL1,FBXO34
VPREB1,ATG14
SCAP,TBPL2
TMEM150C,KTN1
C10orf76,PELI2
HSPB1,TMEM260
GOLGA6L4,OTX2
ARID1A,EXOC5
RHOXF2B,AP5M1
IMP4,NAA30
IGFBP5,C14orf105
PANX2,SLC35F4
C3orf22,C14orf37
C9,ACTR10
ASPHD2,PSMA3
ZNF621,ARID4A
HTATIP,TOMM20L
TM4SF18,TIMM9
TPD52L1,KIAA0586
MEIS2,DACT1
NOS1AP,DAAM1
PENK,GPR135
SYDE1,L3HYPDH
SLC16A7,C14ORF100
C8B,CCDC175
SRPRB,RTN1
TFF3,PCNXL4
DIRAS2,DHRS7
CCDC84,PPM1A
CLDN2,C14orf39
ME1,SIX6
KLHL13,SIX1
TSN,SIX4
CYP2W1,MNAT1
SCP2D1,TRMT5
RAB11FIP1,SLC38A6
JAKMIP2,TMEM30B
CNR2,PRKCH
KCNIP1,HIF1A
MLLT4,SNAPC1
N6AMT1,KCNH5
NKX2-6,RHOJ
IYD,GPHB5
MAGEA2B,PPP2R5E
IGLL1,WDR89
AKAP10,SGPP1
NLN,SYNE2
FBN2,ESR2
ARL4,MTHFD1
ZBTB21,AKAP5
EGR3,ZBTB25
ST3GAL4,ZBTB1
FARP2,HSPA2
KRTAP5-3,PPP1R36
GAGE13,PLEKHG3
FBXO21,SPTB
RASD2,CHURC1
ACAD10,GPX2
ANKFY1,RAB15
LRRN2,FNTB
ARL11,MAX
ASUN,FUT8
RSPRY1,GPHN
ZNF692,FAM71D
PVRIG,MPP5
HEG1,ATP6V1D
HRC,EIF2S1
FAM175A,PLEK2
GFPT2,TMEM229B
GPATCH2L,PLEKHH1
ENSA,PIGH
CDS2,ARG2
DDO,VTI1B
BAZ2B,RDH11
NHLRC1,RDH12
CERS4,ZFYVE26
EBF3,RAD51B
FUT4,ZFP36L1
SCUBE2,ACTN1
SGTB,DCAF5
C3orf62,EXD2
TXK,GALNT16
PNRC2,ERH
CWF19L1,SLC39A9
LMAN1,PLEKHD1
SLC4A8,CCDC177
DZIP3,SUSD6
CBLN4,SRSF5
GINS1,SLC10A1
VDAC1,SMOC1
ITGB7,SLC8A3
PER2,COX16
NPHP1,SYNJ2BP-COX16
KDM2A,SYNJ2BP
HNRNPM,ADAM21
SLC34A2,ADAM20
ARHGEF12,MED6
ADGRG5,TTC9
AZGP1,MAP3K9
APH1B,PCNX
UTP18,SIPA1L1
ECT2L,RGS6
PNPLA7,DPF3
CCSAP,DCAF4
EFHD2,ZFYVE1
TMED1,RBM25
PKNOX1,PSEN1
SHC4,PAPLN
UPF2,NUMB
RPN2,C14orf169
ANAPC16,ACOT1
DRC3,HEATR4
CRK,ACOT2
WRNIP1,ACOT4
LSM10,DNAL1
TOX3,PNMA1
NT5DC1,ELMSAN1
PRR5-ARHGAP8,PTGR2
CCDC25,ZNF410
KRT80,LOC57862
TTC32,COQ6
RABL2A,FAM161B
PPFIBP1,ENTPD5
OGFR,BBOF1
GOLGA5,ALDH6A1
QPCT,LIN52
HBS1L,VSX2
CLEC17A,ABCD4
MPHOSPH9,VRTN
FAR1,SYNDIG1L
C1orf158,NPC2
EIF4G3,ISCA2
STH,LTBP2
BHLHE41,AREL1
NUAK2,FCF1
UBE2G2,YLPM1
PDC,DLST
TMEM86A,RPS6KL1
KDM8,PGF
PJA2,EIF2B2
FAM162A,MLH3
ZNF860,ACYP1
NXT1,ZC2HC1C
LRRFIP1,NEK9
C10orf67,TMP21
MFSD9,FOS
LAT,JDP2
LGALS3,BATF
CDX2,FLVCR2
MPC1,C14orf1
ERAP2,TTLL5
SLC25A48,TGFB3
NIPA1,IFT43
SLC6A18,GPATCH2L
MCCC1,VASH1
CACNG8,ANGEL1
SEC14L4,LRRC74A
KLHL1,IRF2BPL
PTPN12,CIPC
DNAAF2,ZDHHC22
HSPA12B,TMEM63C
DOCK6,GSTZ1
NEMP2,POMT2
PRR5,SAMD15
SMG6,TMED8
APOO,NOXRED1
LDLRAD3,VIPAS39
APC,AHSA1
MTFP1,ISM2
METTL22,SPTLC2
MGMT,ALKBH1
GNB1,C14orf178
MGAT2,SNW1
SPHK2,ADCK1
ANGPT4,NRXN3
RALA,DIO2
B3GNTL1,CEP128
NOP9,TSHR
AMOTL1,GTF2A1
HLA-DRA,STON2
LRCH3,SEL1L
DNAH12,FLRT2
ALG1L,GALC
ABI3BP,GPR65
PIGP,KCNK10
MRO,SPATA7
OTUD5,PTPN21
GNG2,ZC3H14
EIF1AX,EML5
EIF4E,TTC8
DCP1A,FOXN3
LAYN,EFCAB11
HOMER2,TDP1
PDGFA,KCNK13
ABAT,PSMC1
TANC2,CALM1
FPR1,TTC7B
CKAP4,RPS6KA5
CD99L2,C14orf159
MPZL1,GPR68
CASP6,CCDC88C
RBL1,PPP4R3A
TMSB10,CATSPERB
HERC2,TC2N
MSC,FBLN5
ERP29,TRIP11
FBXO36,ATXN3
MYRF,NDUFB1
SLC25A10,CPSF2
CYP7A1,SLC24A4
MMEL1,RIN3
VNN3,LGMN
ANGPTL7,GOLGA5
CRTAM,CHGA
SLC7A5,ITPK1
VPS39,MOAP1
SLC35E2,TMEM251
GBGT1,C14orf142
HIST4H4,BTBD7
RAB40B,UNC79
STK10,COX8C
SCNN1B,PRIMA1
PLA1A,FAM181A
PPP1R14C,ASB2
RPGRIP1L,OTUB2
CELA2A,DDX24
PDE8B,IFI27L1
WDR54,IFI27
ERGIC2,FAM14A
PPL,PPP4R4
OTOP1,SERPINA10
LOX,SERPINA6
ZNF365,SERPINA1
DYNC2LI1,SERPINA11
GAB1,SERPINA9
EPHB6,SERPINA12
KLK2,SERPINA4
ADHFE1,SERPINA5
PXT1,SERPINA3
FABP6,GSC
SFMBT1,DICER1
RTN4IP1,CLMN
TMEM200C,SYNE3
EIF3F,GLRX5
SUN3,TCL1B
ADCY8,TCL1A
OTC,BDKRB2
ST3GAL3,BDKRB1
ZNF33A,ATG2B
VSIG4,C14ORF129
CIZ1,AK7
STK32B,PAPOLA
GZMK,VRK1
PCDH18,C14orf177
SOCS2,BCL11B
NCOA6,SETD3
RPAP1,CCNK
ESRP2,CCDC85C
C5orf47,HHIPL1
LRTM1,CYP46A1
WDFY4,EML1
GID4,VDAC3
TMCC2,EVL
EPN3,DEGS2
WDR74,YY1
RHBDD1,SLC25A29
GHR,SLC25A47
CCNH,WARS
UBQLN1,WDR25
LRP1,BEGAIN
AKAP2,DLK1
SYNE4,DIO3
C7orf62,PPP2R5C
BZW1,DYNC1H1
FTO,HSPCA
ICAM3,HSP90AA1
THUMPD3,WDR20
XPO5,MOK
ASIC2,ZNF839
BTNL3,CINP
CEP295,TECPR2
ADSSL1,ANKRD9
CSTF3,RCOR1
MXRA7,TRAF3
NEK6,AMN
XKR9,CDC42BPB
MRPL3,EXOC3L4
GAD1,TNFAIP2
OPLAH,EIF5
C3orf58,MARK3
ATOH1,CKB
CXorf56,TRMT61A
NOX3,BAG5
VWA5A,APOPT1
QRSL1,KNS2
NOD1,XRCC3
C12orf45,ZFYVE21
SRPK1,PPP1R13B
EXO5,C14ORF2
FAM9A,TDRD9
FDXR,ASPG
B4GALNT2,KIF26A
UGT2B28,C14orf180
PCF11,TMEM179
RNASET2,INF2
OMP,ADSSL1
CSRP2,SIVA1
SSBP4,AKT1
SRPR,ZBTB42
TTI2,CEP170B
PTPRZ1,PLD4
SAP30L,AHNAK2
MRPS18B,C14orf79
TSPAN2,CDCA4
GOLGA6L2,GPR132
CHFR,JAG2
MTMR8,NUDT14
SPECC1,BTBD6
BORCS5,BRF1
B4GALNT1,PACS2
FIP1L1,TEX22
POP1,MTA1
FAM9B,CRIP2
ZNF91,CRIP1
ISOC2,C14orf80
ALAS1,TMEM121
AREG,POTEB3
DNAJB4,TUBGCP5
HMGB3,CYFIP1
NME9,NIPA2
NXPH4,NIPA1
OTOGL,GOLGA6L2
SEMA6D,MKRN3
FNDC5,MAGEL2
ZNF687,NDN
SLC8A3,NPAP1
AGFG2,SNRPN
YWHAH,SNURF
PTPDC1,UBE3A
ARL8A,ATP10A
PTGIR,GABRB3
NABP1,GABRA5
MTRF1L,GABRG3
CTDSPL2,OCA2
P2RY1,HERC2
CYLD,GOLGA8M
CYP3A43,APBA2
PKIB,NDNL2
LRRFIP2,FAM189A1
SP140L,TJP1
T,CHRFAM7A
GABRR2,GOLGA8H
FLJ20424,ARHGAP11B
ITGB1,FAN1
TNNC1,MTMR10
WIF1,TRPM1
PPIB,KLF13
PRB2,OTUD7A
CBLC,CHRNA7
JAKMIP3,GOLGA8K
FAM98A,GOLGA8O
TYSND1,GOLGA8N
XPO4,ARHGAP11A
PRSS37,SCG5
NPL,GREM1
EFCAB5,FMN1
SGK,RYR3
AMELX,CHRM5
C17orf47,AVEN
ST3GAL5,EMC7
GYPC,PGBD4
PSMF1,KATNBL1
SACS,EMC4
ADGRA1,SLC12A6
PNISR,NOP10
PNPLA8,NUTM1
PPP1R36,LPCAT4
FAM171A1,GOLGA8A
DMD,GOLGA8B
GTF3C6,GJD2
ADGB,ACTC
SC5D,AQR
NRGN,ZNF770
ST8SIA3,DPH6
AMN1,C15orf41
TRMT61A,MEIS2
WDR76,SPRED1
XPO1,FAM98B
NAT8L,RASGRP1
NAT16,C15orf53
CCDC115,THBS1
PJA1,FSIP1
ZNF816-ZNF321P,GPR176
TBC1D3B,EIF2AK4
HSPG2,SRP14
CYP2J2,BMF
PHB,BUB1B
TOX2,PAK6
FAM127B,PLCB2
GRIP1,C15orf52
UNC13D,PHGR1
ESRRG,DISP2
ZNF789,KNSTRN
RRP1,IVD
RAB15,BAHD1
VSTM5,CHST14
CNTF,C15orf57
LLGL2,RPUSD2
ANKRD31,CASC5
NUDT6,RAD51
ANKRD60,RMDN3
MAST3,GCHFR
ZNF705G,C15orf62
UBE2K,ZFYVE19
CELA3A,DNAJC17
TCP11,PPP1R14D
COA7,SPINT1
GPM6A,RHOV
EGFLAM,VPS18
ZFAND2A,DLL4
FUT6,CHAC1
FBXO11,INO80
RAB3D,EXD1
CHRDL2,CHP1
SLC26A8,OIP5
TTC12,NUSAP1
TOPAZ1,NDUFAF1
ACTN4,RTF1
CPSF5,ITPKA
ARHGAP44,LTK
MLXIPL,RPAP1
OXTR,TYRO3
ELL,MGA
HIMAP4,MAPKBP1
LMO7,JMJD7
RIMS3,JMJD7-PLA2G4B
DNAI2,SPTBN5
NSA2,EHD4
NBAS,PLA2G4D
DIAPH2,PLA2G4F
RNF212,VPS39
FBXO10,TMEM87A
DHX30,GANC
FOXRED1,CAPN3
TMEM221,ZNF106
LARP4B,SNAP23
PFDN4,LRRC57
GJB2,HAUS2
RRP1B,STARD9
TTC39A,CDAN1
ZNF727,TTBK2
SPTB,UBR1
GC,TMEM62
GOLGA8M,CCNDBP1
LIMS2,EPB42
PDF,TGM5
RHCE,TGM7
PLA2G12A,LCMT2
SMCHD1,ADAL
ORM1,ZSCAN29
INMT,TUBGCP4
RELT,TP53BP1
BACH1,MAP1A
SRRM3,PPIP5K1
NFIA,CKMT1B
TECTA,CATSPER2
SMP1,CKMT1A
TTF1,PDIA3
CKAP2,ELL3
SPRN,SERF2
DAXX,SERINC4
FBXO9,MFAP1
EIF5B,WDR76
UFL1,FRMD5
CHPT1,CASC4
USP31,CTDSPL2
EEF1A1,EIF3J
TMEM71,SPG11
TLDC2,PATL2
MED14,B2M
ACSM6,TRIM69
STOX2,C15orf43
NUP153,SORD
RRBP1,DUOX2
TFEC,DUOXA2
KCTD20,DUOX1
MAGEA8,DUOXA1
BAG3,SHF
KIAA0355,SLC28A2
SREBF2,GATM
FAM149B1,SPATA5L1
CHST10,C15orf48
KIF2A,SLC30A4
CLUL1,BLOC1S6
ENAH,PLDN
CREG1,SQRDL
IFNE,SEMA6D
ZNF808,SLC24A5
GLS2,MYEF2
CYP17A1,CTXN2
TNIP1,SLC12A1
DNAJB13,DUT
SMIM11A,FBN1
HRASLS5,CEP152
ATP6V0D2,CRI1
BUB1,SHC4
LMLN,SECISBP2L
ATP5J,COPS2
AIP,GALK2
IQCD,FGF7
TXNDC9,FAM227B
LYRM1,DTWD1
GAP43,ATP8B4
PRDX4,SLC27A2
DNM1,HDC
AHRR,GABPB1
VSIG2,USP8
POTEC,USP50
SLC9A1,TRPM7
PDCD1LG2,SPPL2A
CSAD,AP4E1
HACD2,CYP19A1
CX3CR1,GLDN
F8,DMXL2
EED,SCG3
MED17,LYSMD2
NOLA2,TMOD2
PKD1,TMOD3
C11orf24,LEO1
CCDC22,MAPK6
TIGIT,BCL2L10
NWD1,GNB5
TMEM175,MYO5C
FAM160A1,MYO5A
INCENP,ARPP19
RAB3C,FAM214A
ATP7B,ONECUT1
SETD4,WDR72
NOP56,UNC13C
LR8,RAB27A
DGKZ,PIGB
RNF151,CCPG1
RTN2,C15orf65
MRPS33,DYX1C1
SFT2D2,PYGO1
IPCEF1,PRTG
AVP,NEDD4
WDR63,RFX7
CHM,TEX9
FGL2,MNS1
C15orf57,ZNF280D
CDC20B,TCF12
SERPINE2,CGNL1
SCGN,GCOM1
SIVA1,MYZAP
RASA4,POLR2M
FATE1,ALDH1A2
UHRF1BP1,AQP9
RIOK3,LIPC
CCDC191,ADAM10
PRKAG3,FAM63B
ELF2,SLTM
USP14,RNF111
CRMP1,CCNB2
OR13C2,LDHAL6B
ANKS4B,MYO1E
GNA11,FAM81A
MTM1,GCNT3
IGF2BP1,GTF2A2
ETV1,BNIP2
RNF170,FOXB1
CUEDC1,ANXA2
DENND3,ICE2
GOLM1,RORA
MRPL37,VPS13C
CYTH4,C2CD4A
ESCO1,C2CD4B
SEC11C,TLN2
ZNF665,TPM1
SYCP3,LACTB
JPH2,RPS27L
STK40,RAB8B
RNF138,APH1B
GGCT,CA12
SEMA6B,USP3
IL13RA1,FBXL22
RHPN1,HERC1
GALNT5,DAPK2
KRAS,FAM96A
STK4,SNX1
POLR2H,SNX22
TMBIM4,PPIB
VLDLR,CSNK1G1
HIST3H2A,KIAA0101
BTBD19,TRIP4
FCAMR,ZNF609
TMEM176A,RBPMS2
P2RX2,PIF1
ATF3,PLEKHO2
UBE2L3,ANKDD1A
VCL,SPG21
LRRC27,MTFMT
CLHC1,SLC51B
COX20,RASL12
PIWIL4,KBTBD13
TMEM187,UBAP1L
MAPK1,PDCD7
NXF2B,CLPX
BCAS3,CILP
TDRP,PARP16
TMEM171,IGDCC3
KCTD6,IGDCC4
TRIM21,DPP8
SOX5,HACD3
GK2,VWA9
POLD3,SLC24A1
GRASP,DENND4A
LMBR1,RAB11A
ECD,MEGF11
ERAP1,DIS3L
ASGR1,TIPIN
SLC39A2,MAP2K1
CDK5R1,SNAPC5
CXCR1,RPL4
MISP,ZWILCH
HIST3H2BB,LCTL
SPPL2B,SMAD6
TMEM132C,SMAD3
CDK1,AAGAB
RTKN,IQCH
SPG20,C15orf61
TMEM173,MAP2K5
CKB,CALML4
TMEM169,CLN6
PRKAR2A,FEM1B
LRRC18,ITGA11
SLC38A4,CORO2B
GUCA1A,ANP32A
SLC20A1,SPESP1
ZNF239,NOX5
FBXL13,GLCE
SMIM24,PAQR5
KANK2,KIF23
CAPZB,RPLP1
ZDHHC13,TLE3
NEUROD4,UACA
PARP11,LRRC49
PCDH17,LARP6
ASCL2,THSD4
HECTD2,CT62
PCSK1,NR2E3
CFDP1,MYO9A
DEPDC4,SENP8
TMC7,GRAMD2
ZNF366,PKM
CACNA1H,PARP6
PIGZ,CELF6
ARMS2,HEXA
EBF4,TMEM202
ZSCAN20,ARIH1
VPS37C,GOLGA6B
NOL5A,BBS4
UBE2F,ADPGK
HNRPC,NEO1
TCP11L2,HCN4
RPP38,REC114
BTRC,NPTN
HSPC142,CD276
HOMER3,TBC1D21
UBE2W,LOXL1
EIF4E1B,STOML1
SNU13,PML
U2AF1,GOLGA6A
B4GALT7,ISLR2
UCP3,ISLR
